Sum_uniform,Sum_exponential,Sum_cauchy
0.51507,0.838627,0.0352057
0.536875,0.847195,0.150246
0.48246,0.725759,-0.0715744
0.468634,0.726794,-0.148899
0.510616,0.769716,0.0534385
0.455787,0.668007,-0.225401
0.586418,0.922368,0.324997
0.494131,0.747835,-0.0266511
0.517009,0.781055,0.0678603
0.444951,0.64633,-0.219525
0.568921,0.92168,0.250371
0.479056,0.715116,-0.0695598
0.524131,0.813293,0.115094
0.562796,0.868271,0.222261
0.513122,0.788267,0.0864238
0.444807,0.657423,-0.214387
0.529046,0.80487,0.103692
0.512843,0.750799,0.0185433
0.452195,0.685873,-0.183755
0.469166,0.705969,-0.120298
0.465669,0.670605,-0.133109
0.56234,0.887253,0.237065
0.489365,0.743131,-0.0179912
0.437099,0.633351,-0.252376
0.450635,0.632213,-0.201472
0.448974,0.65725,-0.197855
0.459196,0.667111,-0.161483
0.525775,0.781888,0.0717295
0.576523,0.898333,0.290256
0.455552,0.64734,-0.178277
0.544031,0.861616,0.129487
0.414542,0.59848,-0.305829
0.440343,0.612467,-0.201932
0.575503,0.916769,0.315849
0.49872,0.79415,-0.00720784
0.416084,0.573612,-0.340602
0.436897,0.607874,-0.231012
0.480024,0.682973,-0.0731821
0.480993,0.716329,-0.0602171
0.495429,0.744601,-0.00675735
0.513343,0.791462,0.045534
0.530672,0.831517,0.108668
0.534032,0.808717,0.132118
0.538984,0.879449,0.18152
0.553021,0.882392,0.215794
0.459155,0.637564,-0.148348
0.482035,0.700336,-0.0707037
0.496192,0.76957,0.00930053
0.493306,0.768874,-0.0252285
0.459065,0.666176,-0.167296
0.518779,0.793421,0.0781816
0.501928,0.803661,-6.99378e-05
0.543982,0.857768,0.15547
0.502238,0.74201,-0.0326066
0.553399,0.891077,0.233346
0.458173,0.663729,-0.153237
0.459332,0.659551,-0.159753
0.465424,0.673699,-0.105769
0.446832,0.657679,-0.199086
0.489005,0.747916,-0.0468872
0.548899,0.876843,0.194875
0.570899,0.912758,0.274965
0.546582,0.848259,0.167626
0.503406,0.781192,-0.000275319
0.448524,0.655708,-0.204436
0.347622,0.449671,-0.583833
0.566688,0.901101,0.248531
0.445839,0.648956,-0.254298
0.475065,0.683481,-0.109755
0.567519,0.936699,0.29233
0.563998,0.932621,0.26101
0.445042,0.620322,-0.23746
0.514849,0.799372,0.0867387
0.424436,0.590122,-0.281187
0.431058,0.620764,-0.289184
0.56694,0.910283,0.266869
0.467679,0.684108,-0.145534
0.441267,0.637433,-0.228757
0.480153,0.705786,-0.102496
0.478034,0.707161,-0.139186
0.444902,0.610428,-0.202581
0.433746,0.603818,-0.243657
0.492268,0.75066,-0.0537674
0.511134,0.787176,0.0619553
0.521795,0.808809,0.0876929
0.527359,0.826513,0.0926555
0.608925,0.993344,0.419944
0.555712,0.92151,0.271887
0.531199,0.832866,0.0972421
0.436769,0.607355,-0.222242
0.474095,0.699836,-0.0921643
0.530689,0.810664,0.102098
0.457114,0.647536,-0.192094
0.535182,0.863663,0.129906
0.447607,0.648392,-0.199576
0.49787,0.775619,-0.0221757
0.543619,0.888543,0.182079
0.523968,0.79769,0.0868889
0.570659,0.887472,0.257143
0.559771,0.929404,0.274627
0.456244,0.637133,-0.183964
0.520896,0.804066,0.0639119
0.408314,0.53783,-0.339777
0.415997,0.612048,-0.336975
0.579635,0.917749,0.31392
0.438257,0.642095,-0.195521
0.483007,0.737884,-0.112373
0.627849,1.05767,0.494642
0.507046,0.790341,0.0542634
0.520143,0.817094,0.107473
0.587393,0.976153,0.342327
0.501262,0.749338,-0.00302673
0.393943,0.535898,-0.4424
0.471121,0.684093,-0.0978479
0.484002,0.720508,-0.0643272
0.503678,0.789078,0.0187486
0.509704,0.809434,0.0482635
0.496488,0.740996,-0.00517034
0.523453,0.799564,0.0981518
0.540902,0.855563,0.184762
0.468121,0.682274,-0.131654
0.547288,0.889488,0.185582
0.542152,0.839491,0.136013
0.435483,0.607781,-0.257413
0.529133,0.850576,0.123697
0.521222,0.856808,0.0721046
0.534645,0.818871,0.120955
0.488606,0.713769,-0.0728989
0.400941,0.557376,-0.381674
0.533564,0.822953,0.156826
0.494997,0.729026,-0.022871
0.472965,0.713878,-0.122728
0.553353,0.890643,0.2157
0.560145,0.886041,0.231565
0.545811,0.878208,0.198972
0.474552,0.710416,-0.087055
0.519966,0.776649,0.0694341
0.367468,0.492052,-0.548354
0.482682,0.734727,-0.0341522
0.416765,0.588934,-0.311931
0.43846,0.661291,-0.258304
0.502951,0.735794,0.0190414
0.536142,0.820298,0.157763
0.560704,0.882826,0.228967
0.555046,0.852278,0.205443
0.581284,0.972175,0.362608
0.492341,0.796107,0.0122817
0.521001,0.785935,0.0969572
0.600803,0.981848,0.396813
0.410856,0.596995,-0.362996
0.497942,0.769727,-0.0406432
0.546991,0.838436,0.181967
0.554343,0.873722,0.200373
0.437159,0.606207,-0.238738
0.563915,0.944894,0.258034
0.374502,0.521005,-0.489953
0.417017,0.580735,-0.347376
0.598072,0.983372,0.391811
0.437155,0.627146,-0.28007
0.37401,0.475212,-0.443304
0.523514,0.814639,0.0725051
0.488868,0.704664,-0.0278678
0.448034,0.667824,-0.234454
0.466377,0.656999,-0.142444
0.412512,0.555238,-0.340534
0.502775,0.765922,0.0402705
0.46626,0.687942,-0.136171
0.467859,0.682883,-0.104385
0.488671,0.763109,-0.0246358
0.485883,0.716434,-0.0925529
0.506582,0.754062,0.0208693
0.501528,0.769555,0.0296008
0.459058,0.65465,-0.187506
0.583169,0.928219,0.324939
0.560159,0.926034,0.244811
0.41274,0.610598,-0.338403
0.523745,0.809296,0.0772814
0.57535,0.910199,0.293234
0.486568,0.784079,-0.0170111
0.471739,0.665854,-0.123449
0.542086,0.813274,0.138233
0.494292,0.789861,-0.0469794
0.505697,0.757018,0.0516398
0.516946,0.82505,0.0712874
0.46288,0.708481,-0.159694
0.497618,0.7559,0.00222602
0.537947,0.867945,0.189632
0.587974,0.976983,0.33841
0.398332,0.549292,-0.415932
0.481173,0.680244,-0.0701983
0.515424,0.783062,0.0386204
0.337863,0.440227,-0.624496
0.458482,0.705512,-0.120141
0.470937,0.665484,-0.105771
0.385983,0.515593,-0.433971
0.499492,0.762422,0.00879183
0.564444,0.881263,0.201987
0.443974,0.640171,-0.208954
0.516231,0.817937,0.0371019
0.471615,0.668999,-0.105593
0.485548,0.770355,-0.081222
0.50095,0.730282,0.0111892
0.548809,0.908957,0.185261
0.445417,0.636321,-0.20076
0.477188,0.729843,-0.0688717
0.55074,0.858447,0.195654
0.503483,0.778411,0.0616503
0.532965,0.873404,0.172127
0.492892,0.770167,0.0255191
0.550605,0.841612,0.174153
0.4308,0.616891,-0.258273
0.624387,1.0374,0.47818
0.545861,0.879167,0.17863
0.553382,0.905282,0.219719
0.511284,0.795961,0.0703059
0.591108,0.952327,0.356672
0.561915,0.8708,0.230422
0.406114,0.551765,-0.357068
0.482369,0.723315,-0.0521262
0.527897,0.832401,0.136936
0.537556,0.802768,0.106155
0.48251,0.736423,-0.0750729
0.489472,0.725682,-0.0327247
0.546985,0.833759,0.148689
0.433511,0.622129,-0.247178
0.414577,0.56889,-0.332875
0.556837,0.907458,0.2193
0.462977,0.701022,-0.184607
0.535888,0.857107,0.1184
0.476764,0.707777,-0.0741155
0.558007,0.879983,0.184675
0.577721,0.918535,0.29691
0.52377,0.820917,0.0830145
0.488906,0.735051,-0.0608129
0.514979,0.79915,0.0351031
0.469812,0.71837,-0.11072
0.473809,0.739314,-0.193318
0.442232,0.626691,-0.221354
0.609342,1.01592,0.412688
0.433837,0.619378,-0.287802
0.489071,0.753096,-0.0717185
0.595666,0.968972,0.391618
0.547887,0.878696,0.218922
0.539949,0.835783,0.136951
0.481147,0.731429,-0.0783429
0.537622,0.860597,0.160801
0.449428,0.623481,-0.173647
0.474852,0.701663,-0.0865195
0.581213,0.956577,0.334879
0.541465,0.816764,0.174114
0.488765,0.710373,-0.0474327
0.460693,0.673966,-0.187734
0.447485,0.680237,-0.191231
0.480772,0.76189,-0.0335666
0.467957,0.666902,-0.13037
0.48889,0.761604,-0.022343
0.473199,0.71655,-0.0651252
0.473504,0.701351,-0.135966
0.444283,0.641158,-0.218308
0.431337,0.616892,-0.25922
0.440999,0.621473,-0.215817
0.412156,0.57098,-0.323844
0.488486,0.725739,-0.0360767
0.501935,0.747378,-0.0176335
0.496294,0.731836,-0.00443907
0.569937,0.92596,0.292724
0.576123,0.913858,0.277318
0.416844,0.579671,-0.323181
0.503902,0.734903,0.0115346
0.470992,0.693435,-0.0881031
0.449054,0.613163,-0.179078
0.46234,0.650864,-0.147558
0.508995,0.805559,0.0646763
0.435637,0.605087,-0.253625
0.503327,0.762853,0.0235114
0.524599,0.816166,0.106758
0.505088,0.738861,0.00368228
0.499579,0.755663,0.033986
0.623927,1.06762,0.51029
0.486236,0.713393,-0.0375493
0.498524,0.742709,-0.00314482
0.579013,0.941517,0.317545
0.47609,0.721026,-0.134355
0.549867,0.885132,0.200288
0.370635,0.486016,-0.521331
0.571503,0.95467,0.296041
0.477085,0.717957,-0.0744506
0.469444,0.670433,-0.132614
0.53548,0.840127,0.133176
0.485499,0.744186,-0.0939646
0.471603,0.66792,-0.128811
0.495578,0.762471,0.000690634
0.53276,0.822002,0.152897
0.57931,0.925468,0.324489
0.578089,0.913297,0.274822
0.451533,0.665282,-0.194819
0.462264,0.737176,-0.125801
0.463334,0.665133,-0.176135
0.382594,0.50738,-0.43715
0.512055,0.800882,0.0277078
0.397875,0.515633,-0.351633
0.477299,0.699626,-0.0972474
0.550936,0.872167,0.215761
0.537637,0.844777,0.125959
0.53592,0.807576,0.135452
0.517262,0.799133,0.0638779
0.509163,0.789867,0.0558548
0.442333,0.650565,-0.186115
0.434356,0.602343,-0.274036
0.435042,0.605879,-0.237205
0.426551,0.586765,-0.278175
0.563665,0.897166,0.217939
0.525988,0.808012,0.0554416
0.605782,1.01121,0.417929
0.484573,0.699231,-0.0535703
0.538663,0.827567,0.133013
0.520656,0.790049,0.0775526
0.51726,0.813945,0.0623541
0.649513,1.1402,0.63022
0.530521,0.832896,0.106854
0.52803,0.793069,0.110256
0.51756,0.801208,0.0538826
0.465583,0.67491,-0.128236
0.475852,0.727787,-0.0623597
0.514383,0.784328,0.0740365
0.465685,0.667342,-0.129592
0.429664,0.613007,-0.221604
0.432962,0.59341,-0.26853
0.45342,0.665265,-0.218333
0.542643,0.859849,0.159794
0.497976,0.790969,-0.0123614
0.447053,0.649642,-0.218931
0.482968,0.72702,-0.0320029
0.518529,0.788333,0.0777948
0.429212,0.614357,-0.311278
0.508727,0.770113,0.00914859
0.616047,1.05595,0.494031
0.454086,0.646939,-0.185887
0.507898,0.775133,-8.07536e-05
0.507629,0.746652,8.61514e-05
0.496556,0.743696,-0.0481529
0.603182,0.982719,0.396575
0.475954,0.710211,-0.0979512
0.473543,0.698776,-0.130527
0.496545,0.773237,-0.00342291
0.555636,0.882525,0.220548
0.54963,0.876925,0.151062
0.452717,0.629303,-0.184374
0.363732,0.474346,-0.568795
0.517772,0.828711,0.0721326
0.513256,0.758398,0.0388617
0.507657,0.776027,0.0454899
0.624678,1.04359,0.490992
0.511067,0.791246,0.0380279
0.460416,0.64281,-0.130907
0.414124,0.554173,-0.339428
0.530718,0.78399,0.11087
0.537202,0.868595,0.137708
0.457397,0.685682,-0.144207
0.459497,0.681558,-0.13241
0.5805,0.932447,0.287351
0.43083,0.631972,-0.260111
0.592989,0.962677,0.379265
0.442169,0.60401,-0.223853
0.444661,0.632574,-0.216444
0.499303,0.741877,-0.0181259
0.452915,0.644685,-0.194837
0.512099,0.744139,0.0474168
0.574929,0.945179,0.274191
0.531609,0.837289,0.129524
0.436395,0.642294,-0.228559
0.5181,0.77506,0.0582208
0.461634,0.692109,-0.156087
0.466707,0.714107,-0.163145
0.496577,0.729151,-0.0118269
0.31793,0.391271,-0.708458
0.510336,0.763769,0.0515933
0.604429,1.01424,0.406455
0.51576,0.77922,0.0820526
0.522718,0.799413,0.073603
0.539989,0.844734,0.119786
0.480092,0.73111,-0.0543401
0.440594,0.620908,-0.243714
0.507712,0.760849,0.0280818
0.441804,0.629982,-0.244916
0.526928,0.805812,0.119605
0.481611,0.718012,-0.0293297
0.586823,0.943435,0.347111
0.53966,0.840231,0.156634
0.518395,0.782156,0.0473269
0.545711,0.8244,0.178057
0.458896,0.667801,-0.129788
0.479653,0.721623,-0.114175
0.535431,0.824624,0.138844
0.519394,0.804958,0.0711108
0.509112,0.777935,0.066208
0.468078,0.725198,-0.0973511
0.461645,0.66495,-0.133524
0.414798,0.556696,-0.316488
0.489393,0.757498,-0.00836584
0.513878,0.770356,0.0638878
0.51244,0.782867,0.063748
0.549786,0.851544,0.181492
0.467153,0.691019,-0.112854
0.393285,0.556941,-0.414045
0.572017,0.902075,0.271471
0.617555,1.04593,0.476348
0.502197,0.721236,0.0113354
0.561115,0.862551,0.223605
0.485168,0.747219,-0.0414458
0.510461,0.744648,0.0386158
0.56706,0.911874,0.259901
0.464901,0.69229,-0.149486
0.488756,0.732881,-0.0585595
0.456977,0.682721,-0.152334
0.486518,0.731899,-0.0388625
0.554752,0.883188,0.200225
0.570743,0.902373,0.268262
0.509901,0.798416,0.0562072
0.557497,0.935165,0.211969
0.463553,0.686635,-0.174853
0.43257,0.612072,-0.25527
0.50818,0.758297,-0.00474823
0.54106,0.840816,0.150134
0.498837,0.761551,-0.0374621
0.523712,0.824949,0.0872577
0.543899,0.832028,0.164315
0.493627,0.742848,-0.0418817
0.579396,0.943726,0.320439
0.455142,0.660445,-0.142371
0.560236,0.906348,0.239283
0.545053,0.900313,0.169471
0.466373,0.660276,-0.136892
0.481458,0.694035,-0.0880169
0.425378,0.612001,-0.278337
0.496644,0.735132,-0.0337034
0.440354,0.659111,-0.220797
0.529364,0.8295,0.108187
0.451625,0.670829,-0.208145
0.562686,0.90891,0.174495
0.46265,0.697889,-0.157339
0.603166,0.984953,0.411353
0.518132,0.791575,0.0656325
0.454503,0.694284,-0.146904
0.370699,0.477811,-0.508336
0.43594,0.598087,-0.270977
0.549933,0.891569,0.178917
0.666544,1.14881,0.649338
0.414236,0.59899,-0.357369
0.417958,0.616841,-0.344996
0.445142,0.630732,-0.210774
0.509473,0.848434,0.0370418
0.400597,0.560261,-0.409387
0.561962,0.886696,0.269951
0.426429,0.640698,-0.311058
0.545684,0.82727,0.167384
0.484234,0.715593,-0.0783434
0.497822,0.757827,0.00722677
0.562069,0.883908,0.214706
0.47815,0.709136,-0.109044
0.467249,0.713605,-0.127156
0.527096,0.781219,0.103304
0.396136,0.54874,-0.40179
0.463982,0.689427,-0.160657
0.47446,0.710097,-0.0876183
0.490964,0.694708,-0.0345433
0.486557,0.744439,-0.0597464
0.489535,0.704578,-0.0283345
0.508248,0.777002,0.0157714
0.473002,0.702616,-0.0826368
0.454029,0.628242,-0.177143
0.454363,0.623139,-0.162556
0.555135,0.873904,0.220363
0.451199,0.640598,-0.193686
0.373977,0.481529,-0.459401
0.446822,0.647927,-0.217917
0.527773,0.816883,0.0814252
0.491612,0.731286,-0.0356388
0.497973,0.742314,0.00150217
0.514544,0.771538,0.0455919
0.58274,0.970367,0.310216
0.51902,0.806519,0.0940404
0.55023,0.835442,0.181487
0.418511,0.566654,-0.308323
0.476255,0.720758,-0.107562
0.447887,0.638657,-0.213141
0.509043,0.761526,0.030353
0.549918,0.866134,0.212709
0.546649,0.882172,0.201788
0.489953,0.750523,-0.0354725
0.452228,0.633013,-0.17851
0.524463,0.853857,0.102444
0.564137,0.867257,0.243477
0.472683,0.696521,-0.125547
0.49984,0.7722,-0.0385755
0.429203,0.668809,-0.257787
0.545167,0.841173,0.184129
0.50584,0.781775,0.0623293
0.526699,0.802196,0.0473159
0.502547,0.743806,0.00573302
0.410339,0.585257,-0.350544
0.481351,0.715998,-0.074249
0.521422,0.808129,0.0920366
0.578475,0.92052,0.309743
0.55159,0.875791,0.184862
0.444662,0.625706,-0.200805
0.537917,0.830526,0.177111
0.581473,0.901561,0.292658
0.526081,0.780225,0.0542055
0.493694,0.711708,-0.027556
0.419497,0.584822,-0.305752
0.41922,0.618376,-0.308105
0.410932,0.571525,-0.341869
0.444533,0.661122,-0.217466
0.574995,0.936279,0.320188
0.42546,0.608696,-0.253011
0.454661,0.627107,-0.170493
0.530904,0.819553,0.131031
0.470476,0.696002,-0.0864379
0.53602,0.81888,0.121286
0.50792,0.805031,0.0635303
0.497491,0.781585,0.0370348
0.549366,0.860164,0.196011
0.476355,0.720139,-0.10888
0.547826,0.884104,0.184991
0.485107,0.733503,-0.0679049
0.548032,0.871238,0.189034
0.419509,0.589441,-0.328266
0.426901,0.593599,-0.287896
0.468703,0.683267,-0.123976
0.453072,0.658164,-0.194142
0.538822,0.879024,0.191321
0.559369,0.896844,0.23778
0.597147,0.980091,0.374968
0.45078,0.6567,-0.233243
0.490205,0.763276,-0.0359069
0.484271,0.761032,-0.0373088
0.396724,0.527112,-0.399311
0.52849,0.809071,0.127073
0.534239,0.859655,0.136893
0.536555,0.800656,0.134518
0.418213,0.581169,-0.32402
0.481702,0.730368,-0.0764891
0.488874,0.730895,-0.00975794
0.574065,0.936062,0.308259
0.510418,0.757501,0.0149362
0.500119,0.7546,0.0225798
0.548917,0.855858,0.17786
0.550019,0.839321,0.186522
0.490966,0.724082,-0.0483686
0.469951,0.653458,-0.11445
0.539016,0.895372,0.17251
0.487323,0.705223,-0.0516087
0.458177,0.745423,-0.158223
0.499048,0.778242,0.0129871
0.422272,0.57054,-0.306029
0.482765,0.72089,-0.0891932
0.42576,0.6072,-0.313775
0.585648,0.931358,0.32908
0.507125,0.758206,0.0517395
0.585863,0.954616,0.337591
0.425063,0.614087,-0.296961
0.550744,0.947459,0.220132
0.440575,0.627151,-0.250311
0.558862,0.864751,0.226304
0.4876,0.734201,-0.0603569
0.578302,0.918254,0.301304
0.546332,0.869677,0.181539
0.511076,0.784083,0.0181707
0.453486,0.659697,-0.186818
0.536763,0.870214,0.107678
0.441894,0.638208,-0.230327
0.472505,0.705855,-0.0935606
0.48946,0.715337,-0.0335369
0.489486,0.745928,-0.0482836
0.549066,0.866297,0.18933
0.508385,0.799857,0.0245065
0.523063,0.824034,0.114331
0.501033,0.742827,0.0014521
0.457879,0.704558,-0.158457
0.49802,0.756018,-0.0187614
0.40758,0.548947,-0.380253
0.490371,0.781766,-0.0198181
0.434349,0.651736,-0.224732
0.467979,0.693114,-0.0982904
0.525264,0.787272,0.0907638
0.511318,0.761555,0.0187305
0.557978,0.875685,0.229429
0.401479,0.561501,-0.377309
0.534371,0.836036,0.158557
0.554775,0.859069,0.198643
0.495361,0.733818,-0.0238571
0.542448,0.851182,0.15161
0.46848,0.695727,-0.124191
0.486488,0.738617,-0.0698499
0.501749,0.743515,0.00697619
0.614524,1.00387,0.412023
0.604552,1.00891,0.418331
0.498321,0.780614,-0.0174132
0.492883,0.731549,-0.0192542
0.481951,0.720116,-0.0404955
0.469139,0.721797,-0.136627
0.520232,0.827319,0.0915559
0.524856,0.838754,0.127675
0.531029,0.81269,0.0809818
0.510147,0.786044,0.050688
0.434355,0.627066,-0.250124
0.56027,0.927353,0.249476
0.46754,0.698212,-0.156012
0.504487,0.770387,-0.0120547
0.49183,0.750115,-0.0159836
0.504402,0.76881,0.058903
0.427238,0.610758,-0.262459
0.479963,0.702898,-0.105389
0.557224,0.873284,0.228853
0.505545,0.762841,0.018347
0.46326,0.674996,-0.172381
0.442667,0.628491,-0.210004
0.514604,0.771499,0.070284
0.449209,0.648953,-0.192422
0.485988,0.760952,-0.0216552
0.459172,0.68652,-0.14497
0.423564,0.589329,-0.312059
0.516269,0.819542,0.0826697
0.447653,0.662319,-0.188594
0.385718,0.547371,-0.440006
0.47269,0.692194,-0.0961132
0.460678,0.655135,-0.150534
0.545651,0.869228,0.213337
0.464632,0.657405,-0.154476
0.542207,0.855624,0.128
0.452794,0.629285,-0.162977
0.525294,0.817542,0.0784842
0.341116,0.438809,-0.650825
0.376736,0.513853,-0.508828
0.589843,0.980082,0.375688
0.414417,0.568142,-0.288203
0.571561,0.906217,0.292092
0.50333,0.752712,0.026569
0.435532,0.592123,-0.255026
0.578979,0.928141,0.291835
0.637489,1.05476,0.52257
0.509166,0.815113,0.0560603
0.536257,0.849451,0.138897
0.410544,0.580395,-0.374081
0.507193,0.778466,0.0501864
0.597488,0.950035,0.341905
0.571862,0.930143,0.242539
0.503194,0.754354,0.0205172
0.660126,1.15486,0.648962
0.509628,0.795451,0.0702948
0.51433,0.778516,0.062413
0.529205,0.791211,0.0856718
0.507045,0.757833,0.00152925
0.435134,0.645525,-0.24741
0.4883,0.707193,-0.0445194
0.559486,0.963147,0.251863
0.501901,0.778595,0.00889111
0.451255,0.629088,-0.180551
0.472735,0.696466,-0.104055
0.476538,0.707475,-0.102469
0.469411,0.687243,-0.14178
0.557273,0.88803,0.240445
0.593559,0.965291,0.330556
0.554367,0.869818,0.216971
0.465249,0.674843,-0.144922
0.478355,0.679377,-0.0890864
0.43253,0.584131,-0.248008
0.591556,0.943698,0.321733
0.503721,0.791555,0.0107036
0.487853,0.750913,-0.0361579
0.57812,0.912199,0.30087
0.500367,0.757473,8.55982e-06
0.490808,0.77424,-0.0322695
0.496169,0.745337,0.00724551
0.449587,0.64464,-0.209385
0.436508,0.61634,-0.2143
0.448375,0.645318,-0.218592
0.538539,0.838506,0.13477
0.495947,0.748192,-0.0249683
0.500874,0.731008,0.00354435
0.568357,0.8939,0.273621
0.503309,0.710048,0.0146313
0.506989,0.779421,-0.0212497
0.536342,0.861516,0.122184
0.493686,0.722921,-0.0421501
0.516477,0.795003,0.048546
0.533958,0.801016,0.125632
0.479368,0.694028,-0.100996
0.485672,0.73665,-0.0323595
0.537512,0.852275,0.120793
0.522995,0.823962,0.070197
0.507881,0.737607,0.0339042
0.545562,0.842446,0.17129
0.425685,0.59896,-0.265671
0.494894,0.767108,-0.0189457
0.433694,0.611983,-0.27999
0.510929,0.793769,0.0601877
0.465324,0.65084,-0.115675
0.540206,0.836873,0.148545
0.559339,0.89923,0.252218
0.465537,0.645547,-0.119732
0.512694,0.734334,0.0363066
0.499189,0.768149,-0.000260878
0.515985,0.822675,0.102943
0.40428,0.570956,-0.409615
0.506346,0.808023,-0.00950485
0.441561,0.608921,-0.229633
0.560805,0.856748,0.221872
0.442786,0.638908,-0.229284
0.467058,0.709523,-0.125845
0.571497,0.940072,0.299921
0.538861,0.834197,0.102043
0.454213,0.65314,-0.193121
0.622671,1.03075,0.465613
0.458779,0.663349,-0.188305
0.486325,0.721516,-0.0510534
0.573755,0.946176,0.327044
0.467364,0.669732,-0.146408
0.49746,0.749962,0.0173065
0.428541,0.59029,-0.302901
0.434347,0.621862,-0.261671
0.504121,0.76456,0.0102633
0.438886,0.655046,-0.233727
0.508189,0.770412,-0.0273302
0.64501,1.10874,0.581626
0.523363,0.816973,0.075836
0.496388,0.74954,-0.00648517
0.505476,0.752174,-0.00960645
0.476259,0.690208,-0.0844718
0.499932,0.774937,-7.69387e-06
0.574429,0.934975,0.335415
0.46407,0.659229,-0.137426
0.514959,0.777144,0.0502022
0.504853,0.769892,-0.00359634
0.435432,0.593052,-0.233127
0.533138,0.799579,0.104775
0.53399,0.833222,0.150803
0.547488,0.861961,0.212188
0.423031,0.586638,-0.291901
0.457624,0.640166,-0.158414
0.530041,0.859373,0.123116
0.547934,0.910637,0.178654
0.530909,0.831446,0.133673
0.555594,0.859886,0.18809
0.575836,0.918064,0.302939
0.448747,0.647909,-0.19481
0.481889,0.744738,-0.0541077
0.453188,0.668059,-0.175612
0.451036,0.670355,-0.176373
0.569254,0.935476,0.306462
0.482389,0.726053,-0.0739491
0.484476,0.740205,-0.117577
0.519072,0.819612,0.0667036
0.524979,0.81079,0.102099
0.562848,0.916749,0.257147
0.565182,0.873801,0.254239
0.465096,0.688927,-0.0952498
0.378892,0.506916,-0.476018
0.465163,0.661179,-0.135422
0.555989,0.878364,0.21003
0.543211,0.853649,0.17923
0.540434,0.857469,0.173601
0.553681,0.897185,0.235246
0.442869,0.635941,-0.207522
0.479143,0.678837,-0.0998823
0.442474,0.654503,-0.236951
0.446735,0.659284,-0.223282
0.518562,0.800641,0.0731465
0.557433,0.866731,0.231431
0.485574,0.729007,-0.0503611
0.51119,0.81766,0.0433503
0.471074,0.66773,-0.128669
0.490244,0.777128,-0.0284264
0.523172,0.812791,0.0877331
0.652942,1.11895,0.615918
0.571791,0.90856,0.294639
0.477816,0.681183,-0.0693357
0.450489,0.674201,-0.221098
0.451759,0.663757,-0.213304
0.607488,0.992718,0.424222
0.508592,0.772736,0.0501274
0.454199,0.645739,-0.17322
0.48935,0.752671,-0.0143
0.417276,0.569502,-0.334975
0.509981,0.782533,0.0550115
0.479127,0.724622,-0.0670606
0.504991,0.770014,0.00760132
0.477205,0.714995,-0.0921772
0.428725,0.623654,-0.313282
0.512425,0.807126,0.0438386
0.483527,0.741052,-0.0495649
0.461997,0.661739,-0.17717
0.452782,0.68924,-0.207787
0.454954,0.663477,-0.168051
0.476029,0.721339,-0.10675
0.565083,0.91529,0.247362
0.4846,0.752522,-0.0611718
0.423742,0.567867,-0.265341
0.533837,0.842582,0.147137
0.57483,0.896497,0.277904
0.458669,0.671643,-0.156511
0.488681,0.717985,-0.0197264
0.562226,0.931442,0.253691
0.506586,0.791777,0.00603795
0.524144,0.803117,0.108008
0.4108,0.547135,-0.35043
0.410368,0.577861,-0.334006
0.43686,0.63153,-0.204744
0.526347,0.832053,0.0781929
0.41867,0.603983,-0.370138
0.469744,0.667991,-0.130027
0.497711,0.756658,-0.00729139
0.538922,0.852907,0.134072
0.553749,0.88688,0.201058
0.41363,0.551476,-0.312838
0.546085,0.875334,0.166074
0.561347,0.866222,0.238042
0.454654,0.661179,-0.19186
0.535746,0.802902,0.125994
0.444631,0.646271,-0.204943
0.444531,0.635456,-0.221297
0.434592,0.617074,-0.263792
0.576632,0.937981,0.287583
0.537154,0.854995,0.132843
0.500149,0.790395,0.0665138
0.495393,0.747942,-0.0322135
0.481776,0.749725,-0.0741735
0.473683,0.658823,-0.0975229
0.527354,0.786306,0.106352
0.495798,0.702685,-0.0166906
0.455986,0.673243,-0.152817
0.536759,0.839309,0.126813
0.413478,0.572045,-0.368936
0.450891,0.702937,-0.202978
0.48398,0.713694,-0.0685084
0.542324,0.887118,0.171081
0.553293,0.880283,0.200193
0.423775,0.614519,-0.33452
0.477633,0.703352,-0.0975218
0.535306,0.858088,0.131152
0.444382,0.624416,-0.248439
0.419795,0.575635,-0.315663
0.545762,0.848051,0.154572
0.491671,0.760791,-0.0294025
0.514115,0.821764,0.0651391
0.607859,1.02398,0.417253
0.522849,0.797116,0.0719579
0.495493,0.771582,0.000527883
0.436744,0.612452,-0.253746
0.412607,0.590647,-0.39467
0.578526,0.916471,0.288061
0.501266,0.736343,0.007347
0.527025,0.829875,0.101688
0.425403,0.630746,-0.232302
0.50013,0.760222,-0.0216238
0.438413,0.643185,-0.23274
0.549831,0.911045,0.205114
0.571334,0.9319,0.239117
0.47612,0.689976,-0.134301
0.586682,0.922047,0.311471
0.4031,0.538065,-0.339632
0.543639,0.829224,0.170999
0.568591,0.916942,0.27826
0.407812,0.555631,-0.369218
0.554515,0.877141,0.186729
0.616192,1.01261,0.454039
0.548601,0.860474,0.161129
0.480591,0.748941,-0.0778101
0.600205,0.953304,0.369213
0.528889,0.831099,0.0741507
0.478509,0.704935,-0.059259
0.51313,0.819819,0.0725379
0.486789,0.71324,-0.054528
0.490002,0.736581,-0.0305186
0.520953,0.787036,0.0868412
0.517924,0.788115,0.076177
0.516011,0.808829,0.0409687
0.513795,0.76646,0.0573283
0.554622,0.871869,0.228671
0.531942,0.856596,0.165592
